dataset/1080p/0038.png, QOI Index, 3402298, 6802302, -99.932575
dataset/720p/0010.png, QOI Index, 706898, 1969782, -178.651517
dataset/720p/0084.png, QOI Run, 1953359, 4432350, -126.909134
dataset/720p/0099.png, QOI Index, 1820150, 3746726, -105.847101
dataset/720p/0102.png, QOI Diff/Luma, 1365302, 1264649, 7.372215
dataset/1080p/0095.png, QOI Diff/Luma, 1783454, 2749126, -54.146168
dataset/1080p/0032.png, QOI Diff/Luma, 1546566, 2662469, -72.153597
dataset/720p/0043.png, QOI Index, 2355463, 4292150, -82.221075
dataset/720p/0055.png, QOI Diff/Luma, 2400506, 1599633, 33.362674
dataset/1080p/0099.png, QOI Diff/Luma, 2525899, 3278692, -29.802973
dataset/720p/0039.png, QOI Index, 2336039, 4164014, -78.251048
dataset/720p/0058.png, QOI Diff/Luma, 1172555, 1362043, -16.160265
dataset/720p/0008.png, QOI Index, 2361628, 4361902, -84.698945
dataset/1080p/0062.png, QOI Diff/Luma, 4956810, 6031835, -21.687840
dataset/1080p/0092.png, QOI Index, 1838301, 5118638, -178.443954
dataset/720p/0067.png, QOI Diff/Luma, 1387616, 1435846, -3.475745
dataset/720p/0050.png, QOI Index, 2404237, 4215134, -75.321069
dataset/1080p/0033.png, QOI Diff/Luma, 1752876, 2847452, -62.444577
dataset/1080p/0061.png, QOI Run, 2038878, 6749706, -231.050019
dataset/1080p/0104.png, QOI Diff/Luma, 1422272, 2835060, -99.333180
dataset/1080p/0016.png, QOI Diff/Luma, 1462445, 2550823, -74.421807
dataset/720p/0035.png, QOI Run, 1623762, 3360943, -106.984952
dataset/1080p/0036.png, QOI Diff/Luma, 4641461, 4866480, -4.848021
dataset/720p/0113.png, QOI Diff/Luma, 2607178, 2173865, 16.620001
dataset/1080p/0108.png, QOI Index, 3970316, 8357606, -110.502287
dataset/1080p/0030.png, QOI Index, 1636656, 5952038, -263.670680
dataset/720p/0083.png, QOI Run, 2591786, 4587724, -77.010139
dataset/720p/0064.png, QOI Index, 2260386, 3952942, -74.879069
dataset/1080p/0034.png, QOI Run, 2531903, 8630059, -240.852671
dataset/1080p/0015.png, QOI Run, 3113097, 9838817, -216.045950
dataset/1080p/0044.png, QOI Run, 2743520, 9163187, -233.993811
dataset/1080p/0086.png, QOI Index, 3011095, 7969366, -164.666708
dataset/720p/0042.png, QOI Run, 2393283, 4424210, -84.859459
dataset/720p/0068.png, QOI Run, 2031214, 4172714, -105.429561
dataset/1080p/0100.png, QOI Run, 1866451, 7130093, -282.013404
